StockCode,Description,TotalRevenue,AvgRevenue,OrderCount,TotalQuantity,AvgPrice,MinPrice,MaxPrice,UniqueCustomers,RevenuePerCustomer,RevenueShare,CumulativeRevenueShare,ABC_Category
85185B,PINK HORSE SOCK PUPPET,839.25,12.34,68,291,2.94,2.55,2.95,51,16.455882352941178,0.01,94.01705933061353,B
21065,BOOM BOX SPEAKER GIRLS,839.05,19.07,44,487,4.35,1.25,5.95,31,27.066129032258065,0.01,94.02662887760744,B
23502,PLAYING CARDS VINTAGE DOILEY ,838.98,9.53,88,690,1.25,1.04,1.25,80,10.48725,0.01,94.0361976262362,B
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,838.5,24.66,34,294,2.93,2.55,2.95,27,31.055555555555557,0.01,94.04576090036097,B
23179,CLOCK MAGNET MUM'S KITCHEN,837.88,20.95,40,304,2.93,1.25,5.79,36,23.274444444444445,0.01,94.05531710325145,B
22307,GOLD MUG BONE CHINA TREE OF LIFE,835.61,13.48,62,729,1.16,1.06,1.95,53,15.76622641509434,0.01,94.06484741630024,B
21695,SMALL SILVER FLOWER CANDLE POT,834.85,23.19,36,283,2.95,2.95,2.95,35,23.852857142857143,0.01,94.0743690613844,B
85232D,SET/3 DECOUPAGE STACKING TINS,832.65,15.42,54,175,4.92,4.25,4.95,45,18.503333333333334,0.009,94.08386561499204,B
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,832.13,12.8,65,255,3.3,3.25,6.63,51,16.31627450980392,0.009,94.09335623788702,B
21399,BLUE POLKADOT COFFEE MUG,830.82,13.19,63,2047,0.55,0.39,2.1,50,16.616400000000002,0.009,94.10283191994827,B
23479,WIRE EGG BASKET ,827.5,20.18,41,110,7.78,6.65,7.85,35,23.642857142857142,0.009,94.11226973669038,B
21821,GLITTER STAR GARLAND WITH BELLS ,825.45,20.13,41,223,3.73,3.39,3.75,35,23.584285714285716,0.009,94.12168417273844,B
22438,BALLOON ART MAKE YOUR OWN FLOWERS,825.24,11.15,74,900,1.51,0.39,1.95,66,12.503636363636364,0.009,94.13109621369101,B
22231,JIGSAW TREE WITH BIRDHOUSE,823.17,7.42,111,869,0.94,0.59,1.45,93,8.851290322580645,0.009,94.14048464584522,B
22210,WOOD STAMP SET BEST WISHES,822.57,5.48,150,914,0.96,0.5,3.29,117,7.030512820512821,0.009,94.14986623486944,B
22761,CHEST 7 DRAWER MA CAMPAGNE,821.3,34.22,24,34,24.58,21.95,24.95,21,39.10952380952381,0.009,94.15923333926858,B
22376,AIRLINE BAG VINTAGE JET SET WHITE,820.69,9.66,85,193,4.29,3.95,8.29,66,12.43469696969697,0.009,94.16859348648559,B
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,820.5,18.65,44,558,2.61,1.25,4.25,38,21.592105263157894,0.009,94.17795146671146,B
23338,EGG FRYING PAN RED ,820.32,9.01,91,405,2.07,1.85,2.08,62,13.230967741935485,0.009,94.18730739399834,B
23186,FRENCH STYLE STORAGE JAR CAFE ,819.46,11.54,71,1982,0.34,0.28,1.25,57,14.376491228070176,0.009,94.19665351279892,B
47580,TEA TIME DES TEA COSY,818.71,10.5,78,330,2.57,2.1,4.96,55,14.885636363636364,0.009,94.20599107768705,B
21694,SMALL REGAL  SILVER CANDLEPOT ,817.05,40.85,20,303,2.91,2.55,2.95,18,45.391666666666666,0.009,94.2153097099156,B
84968D,SET OF 16 VINTAGE RED CUTLERY,814.92,26.29,31,62,13.54,12.75,24.96,27,30.182222222222222,0.009,94.2246040490328,B
21467,CHERRY CROCHET FOOD COVER,813.67,10.43,78,215,3.85,3.75,7.46,58,14.028793103448276,0.009,94.23388413162922,B
79191C,RETRO PLASTIC ELEPHANT TRAY,812.53,12.5,65,1105,0.84,0.63,0.85,57,14.254912280701754,0.009,94.24315121227873,B
23380,PACK OF 12 VINTAGE DOILY TISSUES,811.77,8.46,96,2159,0.39,0.32,0.39,86,9.439186046511628,0.009,94.2524096249636,B
22679,FRENCH BLUE METAL DOOR SIGN 4,810.57,8.81,92,647,1.28,1.19,2.46,54,15.010555555555557,0.009,94.26165435138857,B
84849D,HOT BATHS SOAP HOLDER,809.51,7.86,103,479,1.69,1.69,1.69,64,12.64859375,0.009,94.2708869882839,B
22211,WOOD STAMP SET FLOWERS,808.38,6.12,132,783,0.99,0.5,3.29,101,8.003762376237624,0.009,94.28010673728448,B
22093,MOTORING TISSUE BOX,806.76,5.04,160,1828,0.52,0.39,2.46,114,7.076842105263157,0.009,94.28930800983417,B
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,805.75,9.71,83,657,1.33,0.75,3.75,60,13.429166666666667,0.009,94.29849776311508,B
37340,MULTICOLOUR SPRING FLOWER MUG,803.74,12.56,64,2042,0.4,0.39,0.85,59,13.62271186440678,0.009,94.3076645919106,B
22209,WOOD STAMP SET HAPPY BIRTHDAY,802.82,6.37,126,825,0.99,0.5,3.29,100,8.0282,0.009,94.31682092790685,B
21642,ASSORTED TUTTI FRUTTI PEN,801.24,8.62,93,2452,0.37,0.29,0.85,79,10.142278481012658,0.009,94.32595924366088,B
79160,HEART SHAPE WIRELESS DOORBELL,798.84,14.79,54,446,2.06,1.69,2.1,30,26.628,0.009,94.33507018689502,B
22705,WRAP GREEN PEARS ,798.0,10.64,75,1900,0.42,0.42,0.42,61,13.081967213114755,0.009,94.34417154974723,B
22785,SQUARECUSHION COVER PINK UNION FLAG,797.44,14.77,54,212,6.39,1.25,16.63,48,16.613333333333333,0.009,94.35326652567814,B
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,795.68,34.59,23,416,2.03,1.79,2.08,19,41.8778947368421,0.009,94.36234142842781,B
22421,LIPSTICK PEN FUSCHIA,795.2,6.47,123,1925,0.46,0.36,0.83,80,9.940000000000001,0.009,94.37141085667352,B
20931,BLUE POT PLANT CANDLE ,794.45,21.47,37,263,3.11,1.25,3.75,35,22.69857142857143,0.009,94.38047173100678,B
22123,PING MICROWAVE APRON,794.39,10.74,74,443,2.14,0.79,5.95,59,13.464237288135593,0.009,94.38953192102703,B
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,793.35,46.67,17,69,12.43,10.95,12.75,16,49.584375,0.009,94.398580249622,B
23472, NINE DRAWER OFFICE TIDY,792.85,25.58,31,55,14.79,12.5,14.95,29,27.339655172413792,0.009,94.40762287560868,B
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,790.6,15.2,52,268,2.95,2.95,2.95,43,18.386046511627907,0.009,94.41663983985798,B
22129,PARTY CONES CANDY TREE DECORATION,790.56,21.37,37,992,0.97,0.72,2.46,33,23.956363636363633,0.009,94.42565634789864,B
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,790.14,23.94,33,654,1.24,1.06,1.25,26,30.39,0.009,94.43466806574831,B
22262,FELT EGG COSY CHICKEN,788.52,8.13,97,924,0.87,0.85,1.63,62,12.718064516129031,0.009,94.44366130714708,B
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,788.04,17.91,44,394,2.08,1.69,2.1,38,20.737894736842104,0.009,94.45264907404187,B
22681,FRENCH BLUE METAL DOOR SIGN 6,785.57,9.46,83,627,1.28,1.19,2.46,45,17.45711111111111,0.009,94.46160867005166,B
20846,ZINC HEART LATTICE T-LIGHT HOLDER,785.47,12.27,64,647,1.26,1.06,2.46,50,15.7094,0.009,94.47056712553977,B
22190,LOCAL CAFE MUG,785.13,15.1,52,566,1.82,0.39,2.46,38,20.661315789473683,0.009,94.47952170325425,B
23004,TRAVEL CARD WALLET PANTRY,783.68,6.08,129,1862,0.43,0.42,0.83,73,10.735342465753424,0.009,94.48845974340465,B
72818,CHRISTMAS DECOUPAGE CANDLE,782.77,12.04,65,1821,0.6,0.39,1.63,51,15.348431372549019,0.009,94.49738740480792,B
15044C,PURPLE PAPER PARASOL,782.4,12.83,61,272,2.94,2.55,2.95,43,18.195348837209302,0.009,94.50631084628107,B
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,782.0,19.55,40,920,0.85,0.85,0.85,32,24.4375,0.009,94.51522972566757,B
85159A,"BLACK TEA,COFFEE,SUGAR JARS",779.45,17.32,45,451,1.97,1.25,6.35,38,20.51184210526316,0.009,94.52411952175171,B
35648,VINTAGE BEAD PINK PURSE ,776.42,12.13,64,814,0.99,0.83,2.95,40,19.4105,0.009,94.53297476002955,B
23220,REINDEER HEART DECORATION GOLD,775.26,9.81,79,930,0.91,0.72,1.63,55,14.095636363636363,0.009,94.5418167682561,B
84596G,SMALL CHOCOLATES PINK BOWL,775.02,4.78,162,1662,0.49,0.42,1.25,84,9.22642857142857,0.009,94.55065603923069,B
22074,6 RIBBONS SHIMMERING PINKS ,774.59,10.06,77,1001,1.22,0.39,3.29,61,12.698196721311476,0.009,94.55949040596212,B
22270,HAPPY EASTER HANGING DECORATION,773.97,17.2,45,211,3.74,3.39,3.75,35,22.11342857142857,0.009,94.56831770145926,B
22682,FRENCH BLUE METAL DOOR SIGN 7,773.11,9.66,80,618,1.26,1.19,2.46,52,14.8675,0.009,94.57713518847012,B
22132,RED LOVE HEART SHAPE CUP,772.91,9.31,83,935,0.86,0.72,1.63,60,12.881833333333333,0.009,94.58595039443767,B
23409,PHOTO FRAME LINEN AND LACE LARGE,771.72,18.82,41,208,3.73,3.29,3.75,39,19.787692307692307,0.009,94.59475202819745,B
85059,FRENCH ENAMEL WATER BASIN,771.21,9.64,80,290,3.36,1.25,7.46,62,12.438870967741936,0.009,94.60354784529676,B
20752,BLUE POLKADOT WASHING UP GLOVES,770.7,6.59,117,367,2.1,2.1,2.1,91,8.46923076923077,0.009,94.6123378457356,B
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,770.4,19.75,39,381,2.07,1.85,2.08,38,20.273684210526316,0.009,94.62112442460946,B
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,770.32,10.85,71,650,1.24,1.06,1.25,48,16.048333333333336,0.009,94.62991009106598,B
21927,BLUE/CREAM STRIPE CUSHION COVER ,769.9,7.78,99,622,1.25,1.06,1.25,41,18.778048780487804,0.009,94.63869096733156,B
22342,HOME GARLAND PAINTED ZINC ,769.65,14.8,52,833,0.98,0.75,1.65,49,15.707142857142857,0.009,94.64746899229294,B
23106,ZINC HEARTS PLANT POT HOLDER,769.27,15.39,50,283,2.77,0.79,5.79,49,15.699387755102041,0.009,94.65624268327204,B
22546,MINI JIGSAW PURDEY,767.83,12.8,60,2065,0.4,0.19,0.83,50,15.3566,0.009,94.66499995073922,B
22936,BAKING MOULD ROSE WHITE CHOCOLATE,766.88,21.91,35,258,3.3,2.75,6.63,30,25.562666666666665,0.009,94.67374638325062,B
21199,PINK  HEART CONFETTI IN TUBE,766.56,15.64,49,864,1.39,0.42,1.65,45,17.034666666666666,0.009,94.6824891660927,B
21408,SPOTTY PINK DUCK DOORSTOP,764.91,11.25,68,225,4.05,1.95,8.29,50,15.2982,0.009,94.69121313032738,B
22537,MAGIC DRAWING SLATE DINOSAUR,763.56,5.53,138,1818,0.42,0.42,0.42,115,6.639652173913043,0.009,94.69992169751966,B
21504,SKULLS GREETING CARD,763.2,7.87,97,1884,0.42,0.36,0.42,74,10.313513513513515,0.009,94.70862615883394,B
23413,VINTAGE COFFEE GRINDER BOX,763.2,16.96,45,160,4.9,4.15,4.95,34,22.447058823529414,0.009,94.71733062014823,B
22817,CARD SUKI BIRTHDAY,763.08,6.06,126,1858,0.42,0.36,0.42,79,9.659240506329114,0.009,94.72603371283654,B
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,762.99,7.0,109,1272,0.67,0.42,1.46,80,9.537375,0.009,94.73473577905534,B
23458,DOLLY CABINET 3 DRAWERS ,762.45,25.42,30,51,14.95,14.95,14.95,30,25.415000000000003,0.009,94.74343168645717,B
84660A,WHITE STITCHED WALL CLOCK,761.9,21.16,36,837,1.37,0.79,7.46,30,25.396666666666665,0.009,94.75212132098989,B
21631,HIPPY CHIC DECORATIVE PARASOL,761.85,47.62,16,155,7.25,3.95,12.75,15,50.79,0.009,94.76081038526173,B
23550,WRAP ALPHABET POSTER  ,761.0,12.08,63,1850,0.42,0.34,0.42,60,12.683333333333334,0.009,94.7694897550995,B
21064,BOOM BOX SPEAKER BOYS,760.5,12.68,60,176,5.01,1.25,5.95,40,19.0125,0.009,94.77816342232894,B
17084R,ASSORTED INCENSE PACK,760.32,28.16,27,4032,0.2,0.16,0.21,16,47.52,0.009,94.78683503661941,B
21359,RELAX LARGE WOOD LETTERS,759.65,28.14,27,127,8.28,3.95,15.95,22,34.529545454545456,0.009,94.79549900941475,B
22522,CHILDS GARDEN FORK BLUE ,759.59,6.13,124,923,0.85,0.72,0.85,100,7.5959,0.009,94.8041622978971,B
22819,"BIRTHDAY CARD, RETRO SPOT",758.88,6.02,126,1848,0.42,0.36,0.42,94,8.073191489361703,0.009,94.81281748867563,B
23423,PANTRY 3 HOOK ROLLING PIN HANGER,757.5,14.85,51,202,3.75,3.75,3.75,47,16.117021276595743,0.009,94.82145694025526,B
22497,SET OF 2 TINS VINTAGE BATHROOM ,756.5,12.61,60,178,4.25,4.25,4.25,50,15.13,0.009,94.83008498661829,B
22325,MOBILE VINTAGE HEARTS ,755.25,12.8,59,153,4.94,4.25,4.95,49,15.41326530612245,0.009,94.83869877646055,B
21287,SCENTED VELVET LOUNGE CANDLE ,755.13,13.98,54,1788,0.51,0.38,1.25,47,16.06659574468085,0.009,94.84731119767682,B
23519,EMBROIDERED RIBBON REEL CLAIRE,755.01,39.74,19,219,3.7,3.29,3.75,18,41.945,0.009,94.8559222502671,B
23487,SWEET HEART CAKE CARRIER,754.0,17.95,42,78,9.87,8.25,9.95,41,18.390243902439025,0.009,94.8645217835886,B
21743,STAR PORTABLE TABLE LIGHT ,753.65,23.55,32,275,2.92,2.55,2.95,28,26.916071428571428,0.009,94.8731173250843,B
23017,APOTHECARY MEASURING JAR,751.4,35.78,21,64,12.18,11.15,12.5,20,37.57,0.009,94.88168720484263,B
22118,JOY WOODEN BLOCK LETTERS,748.83,9.36,80,219,4.24,1.25,11.63,67,11.176567164179104,0.009,94.8902277731943,B
21125,SET 6 FOOTBALL CELEBRATION CANDLES,747.5,10.53,71,598,1.25,1.25,1.25,59,12.669491525423728,0.009,94.89875317260785,B
22815,CARD PSYCHEDELIC APPLES,747.24,6.55,114,1810,0.42,0.36,0.42,79,9.45873417721519,0.009,94.9072756066651,B
85194L,HANGING SPRING FLOWER EGG LARGE,747.13,13.11,57,901,0.85,0.72,0.85,52,14.367884615384614,0.009,94.9157967861485,B
22343,PARTY PIZZA DISH RED RETROSPOT,744.91,11.64,64,1705,0.55,0.19,0.85,48,15.518958333333332,0.008,94.92429264605107,B
21947,SET OF 6 HEART CHOPSTICKS,743.98,8.45,88,596,1.36,1.06,2.46,62,11.999677419354839,0.008,94.93277789910218,B
22519,CHILDS GARDEN BRUSH PINK,741.0,11.4,65,370,2.08,1.85,2.1,53,13.981132075471699,0.008,94.9412291646078,B
84519A,TOMATO CHARLIE+LOLA COASTER SET,739.19,12.12,61,477,1.45,1.25,5.79,45,16.426444444444446,0.008,94.94965978667136,B
20802,SMALL GLASS SUNDAE DISH CLEAR,730.44,16.6,44,648,1.47,0.42,1.65,40,18.261000000000003,0.008,94.95799061308962,B
85114C,RED ENCHANTED FOREST PLACEMAT,730.05,11.59,63,457,1.64,1.45,1.65,37,19.73108108108108,0.008,94.96631699147339,B
22480,RED TEA TOWEL CLASSIC DESIGN,729.77,10.73,68,613,1.24,1.06,1.25,57,12.80298245614035,0.008,94.9746401763965,B
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,728.62,11.57,63,355,2.22,1.85,4.13,54,13.492962962962963,0.008,94.98295024532054,B
72799E,IVORY PILLAR CANDLE SILVER FLOCK,728.14,14.56,50,394,2.56,0.79,2.95,43,16.933488372093024,0.008,94.99125483974059,B
21465,PINK FLOWER CROCHET FOOD COVER,727.46,11.55,63,193,3.81,3.75,7.46,55,13.226545454545455,0.008,94.99955167861334,B
21949,SET OF 6 STRAWBERRY CHOPSTICKS,725.49,12.3,59,613,1.31,1.06,2.46,46,15.771521739130435,0.008,95.0078260492094,C
23335,EGG FRYING PAN IVORY ,724.64,8.73,83,359,2.07,1.85,2.08,62,11.68774193548387,0.008,95.01609072537133,C
85212,MINI PAINTED GARDEN DECORATION ,723.72,9.91,73,2452,0.39,0.21,0.85,60,12.062000000000001,0.008,95.02434490873398,C
22182,CAKE STAND VICTORIAN FILIGREE SMALL,723.7,19.04,38,206,4.46,1.25,4.95,30,24.123333333333335,0.008,95.0325988639923,C
21294,ETCHED GLASS COASTER,722.88,12.05,60,1536,0.52,0.39,1.25,46,15.714782608695652,0.008,95.040843466973,C
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,722.5,17.62,41,530,4.16,0.5,4.25,30,24.083333333333332,0.008,95.0490837359714,C
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,721.38,5.82,124,834,0.89,0.85,1.63,94,7.674255319148936,0.008,95.0573112311272,C
22524,CHILDRENS GARDEN GLOVES BLUE,721.0,10.92,66,592,1.25,1.06,1.25,55,13.10909090909091,0.008,95.06553439230068,C
22683,FRENCH BLUE METAL DOOR SIGN 8,720.57,9.01,80,575,1.28,1.19,2.46,54,13.34388888888889,0.008,95.07375264923103,C
84609,TALL ROCOCO CANDLE HOLDER,720.0,42.35,17,90,8.35,7.25,8.5,16,45.0,0.008,95.0819644051879,C
22587,FELTCRAFT HAIRBAND RED AND BLUE,718.25,5.79,124,845,0.85,0.85,0.85,103,6.973300970873787,0.008,95.0901562020157,C
22523,CHILDS GARDEN FORK PINK,717.4,6.03,119,844,0.85,0.85,0.85,98,7.320408163265306,0.008,95.09833830440941,C
21288,STRIPEY CHOCOLATE NESTING BOXES,716.8,17.07,42,256,2.91,2.55,2.95,33,21.72121212121212,0.008,95.10651356367315,C
22102,MIRROR MOSAIC T-LIGHT HOLDER ,715.05,39.72,18,1533,1.51,0.39,1.65,13,55.00384615384615,0.008,95.11466886380782,C
22400,MAGNETS PACK OF 4 HOME SWEET HOME,714.6,4.7,152,1393,0.58,0.39,2.46,112,6.380357142857143,0.008,95.12281903159501,C
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,714.09,42.01,17,1165,1.48,0.39,1.65,12,59.5075,0.008,95.13096338272175,C
21983,PACK OF 12 BLUE PAISLEY TISSUES ,712.73,5.75,124,2223,0.35,0.29,0.83,98,7.272755102040817,0.008,95.1390922227539,C
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,712.46,6.48,110,818,0.92,0.85,1.63,85,8.381882352941178,0.008,95.14721798337756,C
23006,TRAVEL CARD WALLET FLOWER MEADOW,712.14,5.44,131,1699,0.42,0.36,0.42,88,8.0925,0.008,95.15534009433189,C
84817,DANISH ROSE DECORATIVE PLATE,710.64,12.69,56,951,1.44,0.39,2.1,48,14.805,0.008,95.16344509746133,C
22309,TEA COSY RED  STRIPE,709.38,10.75,66,293,2.65,2.1,4.96,48,14.77875,0.008,95.17153573001784,C
37501,TEA TIME TEA SET IN GIFT BOX,708.9,24.44,29,102,6.95,6.95,6.95,28,25.317857142857143,0.008,95.17962088807039,C
21090,SET/6 COLLAGE PAPER PLATES,708.3,5.95,119,1672,0.46,0.39,0.85,98,7.227551020408163,0.008,95.18769920299296,C
20801,LARGE PINK GLASS SUNDAE DISH,708.16,12.88,55,848,0.94,0.75,2.55,47,15.06723404255319,0.008,95.19577592118522,C
85130B,BEADED CRYSTAL HEART GREEN LARGE,707.7,14.15,50,816,0.96,0.79,3.29,44,16.08409090909091,0.008,95.20384739297782,C
22099,CARAVAN SQUARE TISSUE BOX,707.63,5.32,133,1405,0.61,0.39,2.46,96,7.371145833333333,0.008,95.21191806640527,C
21905,MORE BUTTER METAL SIGN ,707.41,6.37,111,685,1.29,0.79,2.1,84,8.421547619047619,0.008,95.21998623068507,C
84006,MAGIC TREE -PAPER FLOWERS,707.2,9.07,78,832,0.85,0.85,0.85,46,15.373913043478263,0.008,95.2280519998694,C
22025,RING OF ROSES BIRTHDAY CARD,707.04,7.94,89,1776,0.42,0.36,0.42,73,9.685479452054794,0.008,95.23611594421905,C
22316,200 BENDY SKULL STRAWS,706.3,16.82,42,638,1.24,1.06,1.25,28,25.224999999999998,0.008,95.2441714487084,C
23123,COCKTAIL SWORDS 50 PIECES,706.08,10.23,69,900,0.82,0.72,0.83,64,11.0325,0.008,95.25222444405011,C
22254,FELT TOADSTOOL LARGE,706.02,17.22,41,594,1.25,1.06,1.25,33,21.394545454545455,0.008,95.26027675507882,C
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,705.72,6.79,104,1090,0.74,0.29,1.63,83,8.50265060240964,0.008,95.26832564454256,C
21636,MADRAS NOTEBOOK MEDIUM,703.95,9.02,78,917,0.8,0.75,2.55,60,11.7325,0.008,95.27635434677289,C
23564,EGG CUP MILKMAID INGRID,703.51,16.75,42,587,1.24,1.04,1.25,39,18.03871794871795,0.008,95.28437803070791,C
85116,BLACK CANDELABRA T-LIGHT HOLDER,702.8,18.49,38,694,1.23,0.65,2.1,30,23.426666666666666,0.008,95.29239361693915,C
23325,RUSTIC STRAWBERRY JAMPOT SMALL,701.4,23.38,30,444,1.62,1.45,1.65,27,25.977777777777778,0.008,95.30039323586715,C
79164,BLACK WINE GLASS,699.96,33.33,21,1672,0.63,0.39,1.65,12,58.330000000000005,0.008,95.30837643128322,C
10002,INFLATABLE POLITICAL GLOBE ,699.55,14.28,49,823,0.85,0.85,0.85,40,17.48875,0.008,95.3163549505605,C
23115,RED APPLES CHOPPING BOARD   ,698.85,17.47,40,147,4.93,4.15,4.95,38,18.39078947368421,0.008,95.32432548618614,C
20966,SANDWICH BATH SPONGE,698.25,17.03,41,589,1.25,1.06,1.25,28,24.9375,0.008,95.3322891786818,C
21824,PAINTED METAL STAR WITH HOLLY BELLS,698.0,9.06,77,1450,0.6,0.39,1.45,63,11.079365079365079,0.008,95.34025001987334,C
15034,PAPER POCKET TRAVELING FAN ,697.06,7.66,91,6419,0.14,0.07,0.14,70,9.957999999999998,0.008,95.34820014016125,C
21162,TOXIC AREA  DOOR HANGER ,696.4,4.97,140,1416,0.61,0.39,1.45,98,7.106122448979591,0.008,95.35614273300621,C
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,695.46,4.7,148,1668,0.47,0.39,1.25,114,6.100526315789474,0.008,95.36407460494756,C
23187,FRENCH STYLE STORAGE JAR BONBONS,695.06,9.27,75,2338,0.32,0.28,1.25,66,10.531212121212121,0.008,95.37200191480225,C
21773,DECORATIVE ROSE BATHROOM BOTTLE,693.52,11.75,59,920,1.08,0.42,1.25,50,13.8704,0.008,95.37991166062338,C
22097,SWALLOW SQUARE TISSUE BOX,692.73,4.56,152,1591,0.53,0.39,1.25,103,6.725533980582524,0.008,95.3878123963234,C
21204,DAISIES  HONEYCOMB GARLAND ,691.35,13.56,51,419,1.65,1.65,1.65,44,15.7125,0.008,95.39569739282449,C
23183,MOTHER'S KITCHEN SPOON REST ,690.71,11.71,59,178,4.06,3.29,7.46,45,15.349111111111112,0.008,95.40357508998694,C
23222,CHRISTMAS TREE HANGING GOLD,690.64,10.46,66,776,0.96,0.72,1.63,49,14.09469387755102,0.008,95.41145198878425,C
21530,DAIRY MAID TOASTRACK,690.12,8.22,84,756,1.07,0.79,2.95,64,10.783125,0.008,95.41932295686891,C
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,689.79,8.96,77,263,3.37,1.25,8.29,59,11.69135593220339,0.008,95.4271901612321,C
20733,GOLD MINI TAPE MEASURE ,688.9,14.06,49,918,0.84,0.72,0.85,30,22.96333333333333,0.008,95.4350472149525,C
21823,PAINTED METAL HEART WITH HOLLY BELL,687.98,8.93,77,1196,0.75,0.39,1.45,61,11.278360655737705,0.008,95.44289377587364,C
21158,MOODY GIRL DOOR HANGER ,686.91,4.43,155,1427,0.62,0.39,1.45,103,6.669029126213592,0.008,95.450728133213,C
84660B,BLACK STITCHED WALL CLOCK,686.23,22.87,30,697,1.32,0.79,3.75,20,34.3115,0.008,95.45855473500508,C
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,684.05,17.54,39,245,2.88,2.49,2.89,37,18.487837837837837,0.008,95.46635647342492,C
23114,VINTAGE LEAF CHOPPING BOARD  ,684.0,16.68,41,144,4.93,4.15,4.95,40,17.1,0.008,95.47415764158397,C
21680,WOODLAND  STICKERS,683.4,12.89,53,804,0.85,0.85,0.85,43,15.893023255813953,0.008,95.48195196661304,C
21708,FOLDING UMBRELLA CREAM POLKADOT,682.45,20.68,33,139,4.91,4.25,4.95,28,24.373214285714287,0.008,95.48973545668633,C
85032A,ROMANTIC IMAGES GIFT WRAP SET,679.8,7.01,97,738,0.77,0.65,2.1,82,8.290243902439023,0.008,95.49748872293561,C
23454,SET OF 3 MINI HANGING PORTRAITS,679.3,12.82,53,166,4.14,3.75,4.15,41,16.568292682926828,0.008,95.50523628657659,C
84763,ZINC FINISH 15CM PLANTER POTS,679.01,13.86,49,573,1.24,1.06,1.25,39,17.41051282051282,0.008,95.51298054270475,C
84279B,CHERRY BLOSSOM DECORATIVE FLASK,678.18,11.3,60,182,3.74,3.39,3.75,48,14.128749999999998,0.008,95.52071533250313,C
22685,FRENCH BLUE METAL DOOR SIGN 0,678.15,9.69,70,543,1.25,1.19,1.25,49,13.839795918367347,0.008,95.52844978014502,C
22586,FELTCRAFT HAIRBAND PINK AND BLUE,676.6,5.73,118,796,0.85,0.85,0.85,100,6.766,0.008,95.53616654970115,C
47593B,SCOTTIE DOGS BABY BIB,676.39,7.05,96,1663,0.49,0.39,1.25,68,9.946911764705883,0.008,95.54388092416181,C
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,676.03,10.9,62,211,3.53,1.25,8.29,48,14.083958333333333,0.008,95.5515911927445,C
20748,KENSINGTON COFFEE SET,675.75,22.52,30,53,12.75,12.75,12.75,26,25.990384615384617,0.008,95.55929826786651,C
21991,BOHEMIAN COLLAGE STATIONERY SET,675.53,6.56,103,471,1.51,1.25,2.95,80,8.444125,0.008,95.56700283384089,C
21789,KIDS RAIN MAC PINK,675.13,9.51,71,799,0.86,0.65,1.63,55,12.27509090909091,0.008,95.57470283772862,C
85049D,BRIGHT BLUES RIBBONS ,673.75,6.36,106,539,1.25,1.25,1.25,85,7.926470588235294,0.008,95.58238710241743,C
22341,LOVE GARLAND PAINTED ZINC ,672.65,16.41,41,405,1.8,1.45,3.29,37,18.17972972972973,0.008,95.59005882136799,C
85231B,CINAMMON SET OF 9 T-LIGHTS,672.06,6.05,111,798,0.89,0.72,1.63,74,9.08189189189189,0.008,95.59772381124073,C
23223,CHRISTMAS TREE HANGING SILVER ,671.77,9.6,70,747,0.94,0.72,1.63,51,13.171960784313725,0.008,95.60538549360065,C
21866,UNION JACK FLAG LUGGAGE TAG,670.46,6.1,110,537,1.3,1.06,2.46,79,8.486835443037975,0.008,95.61303223512682,C
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,669.91,12.88,52,491,1.62,0.42,1.65,38,17.629210526315788,0.008,95.62067270378387,C
23025,DRAWER KNOB VINTAGE GLASS BALL,669.61,14.56,46,317,2.12,2.08,4.13,40,16.74025,0.008,95.62830975087594,C
21209,MULTICOLOUR HONEYCOMB FAN,669.12,11.74,57,1142,0.68,0.39,1.65,48,13.94,0.008,95.63594120941185,C
21880,RED RETROSPOT TAPE,668.94,6.69,100,1458,0.55,0.19,0.65,84,7.963571428571429,0.008,95.6435706150088,C
35646,VINTAGE BEAD PINK EVENING BAG,668.88,14.54,46,513,1.43,1.25,4.25,32,20.9025,0.008,95.65119933629273,C
